0,1,1
1,-0.000697582,0.00184338
2,0.000975005,-0.00481744
3,-0.00267885,0.00176063
4,-0.00247908,-0.00481443
5,-0.000559665,0.00516799
6,0.00173719,-0.000559993
7,-0.00230384,0.00187656
8,-0.0037631,-0.00110812
9,-0.00222,0.00178458
10,-0.00412599,0.000708359
11,-0.00131094,-0.00680587
12,-0.000574229,0.00718473
13,0.044783,0.00115896
14,-0.00062745,-0.00579858
15,-0.00192782,-0.00300376
16,-0.00121731,-0.00612739
17,-0.00116246,-0.00175208
18,-0.000413619,-0.00107964
19,0.0143468,-0.00758264
20,0.00315963,-0.000825899
21,-0.00226506,-0.000289795
22,-0.000227673,0.000769736
23,-0.00187568,-0.00655413
24,-0.002558,0.00486604
25,0.000863008,-0.00446334
26,-0.00064314,0.00710874
27,-0.0037468,-0.00340228
28,-0.00176512,-0.00460857
29,-0.00407022,-0.0045498
30,-0.00237974,-0.00322418
31,-0.00149222,-0.00665605
32,-0.00287413,-0.00398599
33,-0.00491578,-0.00595819
34,-0.00278618,-0.0110645
35,-0.000687671,-0.00359162
36,-0.000185363,-0.00345805
37,0.00421433,-0.00496182
38,-0.000539864,-0.00557021
39,-0.00268073,0.00491434
40,-0.0048246,-0.00480848
41,-0.00216125,0.00161084
42,-0.00299903,-0.00265302
43,-0.00167553,0.00553503
44,-0.00149982,-0.00354372
45,-0.00862725,-0.0122612
46,-0.00412461,0.00183993
47,-0.00493823,-0.00246807
48,0.0090405,-0.00208947
49,-0.0063966,0.000423655
50,-0.00325549,-0.00036463
51,-0.00214706,0.00135019
52,-0.0038852,0.00156527
53,-0.00497684,0.000794641
54,-0.000326736,-0.00571064
55,-0.00334465,-0.00124423
56,-0.00486459,-0.00471767
57,0.00141991,-0.00521966
58,-0.00185471,-0.00431252
59,-0.00597888,-0.00475722
60,-0.00787259,-0.00298221
61,-0.00361916,0.00441663
62,-0.000487737,-0.00388267
63,-0.00284732,-4.52178e-06
64,-0.00315486,-0.00494767
65,-0.00138349,-0.0031846
66,-0.00281193,-0.00394394
67,-0.00261091,-0.0043191
68,-0.00576522,0.00284733
69,-0.00571744,-0.0118089
70,-0.00548894,-0.000651385
71,-0.00489969,0.000730629
72,-0.00313584,-0.00658867
73,0.0159967,-0.00223712
74,-0.00412852,-0.00371798
75,-0.00818919,-0.00108223
76,-0.00650048,-0.0075572
77,-0.00355549,-0.001101
78,-0.00298959,-0.00609227
79,-0.00555301,0.000364292
80,-0.0018024,-0.0076912
81,-0.0248484,-0.0031691
82,-0.00577538,-0.00439065
83,0.00464062,-0.00987755
84,-0.00658453,-0.0160935
85,-0.0050163,-0.00473848
86,-0.00558075,-0.00401872
87,-0.00494425,-1.98999e-05
88,-0.00534578,-0.00823594
89,-0.00440148,-0.00864798
90,0.00204091,-0.0149263
91,-0.00547634,-0.000390891
92,-0.00448442,-0.00489735
93,-0.00693407,0.00224095
94,-0.00752601,-0.0100805
95,-0.00519793,-0.0102247
96,-0.00187859,-0.00772004
97,-0.00570161,-0.00585491
98,-0.00727995,0.000177209
99,-0.00537261,0.00246142
100,-0.00476496,-0.00240206
101,-0.0071383,-0.0099175
102,-0.00430606,-0.00606104
103,-0.00535489,-0.00243611
104,-0.0183355,-0.00899935
105,-0.00659029,-0.015923
106,-0.0105092,-0.00963767
107,-0.00647706,-0.00690803
108,-0.00508755,-0.00841474
109,-0.00836479,-0.00364225
110,-0.00160726,-0.00914537
111,-0.00620084,-0.0191512
112,-0.00663272,-0.00428337
113,-0.00769335,-0.00294991
114,-0.00853894,-0.00586291
115,-0.00869732,-0.00681626
116,-0.00718037,-0.0045005
117,-0.00327941,-0.000967226
118,-0.00842885,-0.00888472
119,-0.0212668,-0.005627
120,-0.00838099,-0.0116487
121,-0.00404912,-0.00233182
122,-0.0106746,-0.00303112
123,-0.00772807,-0.00281254
124,-0.00384625,-0.0123983
125,-0.00587792,-0.00963815
126,-0.00814322,-0.0135092
127,-0.00812322,-0.0137325
128,-0.0174341,-0.00959474
129,-0.00647559,-0.0194681
130,-0.00841537,-0.0057912
131,-0.00369062,-0.00868938
132,-0.00606586,-0.0119296
133,-0.0112854,-0.0056008
134,-0.00266172,-0.00434982
135,-0.0627899,-0.00778603
136,-0.00767979,-0.00841006
137,-0.00936815,-0.00600034
138,-0.00386163,8.37599e-05
139,-0.00706379,-0.00566875
140,-0.00682953,-0.00273573
141,-0.0089513,-0.00392439
142,-0.00939634,-0.0112009
143,-0.00899962,-0.0169994
144,-0.0121801,-0.0046369
145,-0.0100557,-0.0123419
146,-0.0150613,-0.00544253
147,-0.0107276,-0.0111226
148,-0.010332,-0.0142355
149,-0.00903072,-0.00776338
150,-0.0110296,-0.00508318
151,-0.00954576,-0.018697
152,-0.00850547,-0.00742386
153,-0.00903923,-0.0137468
154,-0.0108363,-0.00663542
155,-0.00928367,-0.00467367
156,-0.0100143,-0.00440827
157,-0.00925036,-0.0146582
158,-0.00785977,-0.0104062
159,-0.0040906,-0.0107205
160,-0.0107057,-0.0039235
161,-0.0125551,-0.012881
162,0.0147036,-0.00891306
163,-0.00949509,-0.00838314
164,-0.0124744,-0.0117538
165,-0.00956512,-0.00599419
166,-0.0100635,-0.0111675
167,-0.00979561,-0.00360099
168,-0.0121578,-0.00455269
169,-0.0046799,-0.00854365
170,-0.0140501,-0.00893948
171,-0.00979713,-0.0107812
172,-0.0101347,-0.0105587
173,-0.00899619,-0.00446425
174,0.00318558,-0.0117211
175,-0.0170668,-0.0135673
176,-0.0107081,-0.0119392
177,-0.00972335,-0.00974711
178,-0.0136506,-0.0140872
179,-0.00828823,-0.010993
180,-0.00789052,-0.0202314
181,-0.010823,-0.0115098
182,-0.00871742,-0.0085438
183,-0.00993422,-0.010205
184,-0.0126348,-0.00683299
185,-0.00941241,-0.0145757
186,-0.00992317,-0.0091616
187,-0.0138371,-0.00327945
188,-0.0150036,-0.00854367
189,-0.012632,-0.0063965
190,-0.0119516,-0.0125012
191,-0.0129559,-0.0182905
192,-0.0152032,-0.0192814
193,-0.0139352,-0.0173181
194,-0.0106452,-0.0144347
195,-0.00996328,-0.0071609
196,-0.0112128,-0.00866129
197,-0.01457,-0.00689318
198,-0.0113556,-0.0193028
199,-0.0103995,-0.0120107
200,-0.00970512,-0.0109353
201,-0.0142792,-0.015403
202,-0.0143168,-0.00929666
203,-0.0138148,-0.0112074
204,-0.0121279,-0.0212115
205,-0.0146174,-0.00928248
206,-0.0106571,-0.0168462
207,-0.0112802,-0.0151647
208,-0.0080975,-0.016043
209,-0.0135119,-0.00962402
210,-0.0121799,-0.0132516
211,-0.0125001,-0.0036054
212,-0.0113025,-0.00992511
213,-0.00340875,-0.00894483
214,-0.0114968,-0.0155485
215,-0.0127837,-0.011205
216,-0.0136978,-0.0107757
217,-0.0131505,-0.00939269
218,-0.0120088,-0.0128056
219,-0.0147413,-0.0196705
220,-0.0112098,-0.00916743
221,-0.0150469,-0.00759414
222,-0.0127988,-0.00653794
223,-0.0136267,-0.0181305
224,-0.0129057,-0.0174925
225,-0.0177228,-0.00786981
226,-0.0185053,-0.0222575
227,-0.0120994,-0.0167172
228,-0.0134023,-0.013007
229,-0.0144591,-0.0112686
230,-0.0122489,-0.0166651
231,-0.0236691,-0.0113536
232,-0.0146106,-0.0103609
233,-0.0129855,-0.0131703
234,-0.0169097,-0.0159481
235,-0.0123784,-0.0107895
236,-0.0165188,-0.016824
237,-0.0137515,-0.0212964
238,-0.0167611,-0.00826057
239,-0.010943,-0.0105238
240,-0.0142323,-0.00739149
241,-0.0119294,-0.0106809
242,-0.0150303,-0.00885121
243,-0.0316132,-0.0129031
244,-0.0142773,-0.0105227
245,-0.015127,-0.0128987
246,-0.0142311,-0.0197455
247,-0.0134282,-0.0107089
248,-0.0151297,-0.00894892
249,-0.0149564,-0.012434
250,-0.0162703,-0.0210796
251,-0.0142175,-0.0186096
252,-0.0150285,-0.0218573
253,-0.0178803,-0.0124246
254,-0.0129403,-0.0201758
255,-0.0137161,-0.0111848
256,-0.0166969,-0.0154623
257,-0.00983779,-0.0112752
258,-0.0153708,-0.000201413
259,-0.0121306,-0.014542
260,-0.0146593,-0.0192277
261,-0.0187715,-0.0132664
262,-0.0152145,-0.0177469
263,-0.0149367,-0.00944043
264,-0.0139541,-0.0220677
265,-0.0157319,-0.016985
266,-0.017473,-0.00818996
267,-0.0197977,-0.0151834
268,-0.0150364,-0.0173091
269,-0.0163307,-0.0112869
270,0.0528256,-0.01537
271,-0.0188527,-0.0111715
272,-0.0155471,-0.0241324
273,-0.0185244,-0.0124767
274,-0.0206038,-0.0117752
275,-0.0169997,-0.0160708
276,-0.0157694,-0.0156859
277,-0.000891507,-0.0250475
278,-0.0157906,-0.0180308
279,-0.0175803,-0.0140211
280,-0.0189531,-0.0194185
281,-0.0177754,-0.0180678
282,-0.0197693,-0.0191399
283,-0.0178008,-0.0116999
284,-0.0186796,-0.0134124
285,-0.0171388,-0.0203064
286,-0.0451555,-0.0108933
287,-0.0155065,-0.00978618
288,-0.0215447,-0.0173899
289,-0.0151854,-0.0140507
290,-0.0173329,-0.0165931
291,-0.0145557,-0.0181078
292,-0.0204968,-0.020918
293,-0.0195112,-0.0113671
294,-0.0175314,-0.00753256
295,-0.0195642,-0.0118575
296,-0.0167134,-0.0204864
297,-0.0156383,-0.0217145
298,-0.0159956,-0.0208299
299,-0.0126505,-0.0182678
300,-0.0180653,-0.0190511
301,-0.0302322,-0.017187
302,-0.018784,-0.0186229
303,-0.0174577,-0.0202665
304,-0.0199309,-0.0140733
305,-0.019451,-0.0173834
306,-0.0173734,-0.018174
307,-0.0178575,-0.0167821
308,-0.017443,-0.0192951
309,-0.021399,-0.0160656
310,-0.019923,-0.0160832
311,-0.0161414,-0.0217222
312,-0.0195838,-0.0101315
313,-0.0196142,-0.0229422
314,-0.0193242,-0.0214331
315,-0.0197862,-0.0147473
316,-0.0182833,-0.0116575
317,-0.0178946,-0.0204533
318,-0.0205114,-0.0168621
319,-0.0284985,-0.0180722
320,-0.0166205,-0.0192143
321,-0.0172558,-0.0130237
322,-0.0133783,-0.0126196
323,-0.0193063,-0.0161987
324,-0.00748394,-0.0257303
325,-0.02331,-0.0219797
326,-0.0182414,-0.02409
327,-0.0188546,-0.0196616
328,-0.0201717,-0.0196459
329,-0.0168901,-0.0195285
330,-0.0169756,-0.0219538
331,-0.02213,-0.0215693
332,-0.0168634,-0.0319923
333,-0.0164672,-0.0140618
334,-0.0193887,-0.00986693
335,-0.0194218,-0.0331014
336,-0.0222417,-0.0220337
337,-0.0186006,-0.0144892
338,-0.0190515,-0.0173498
339,-0.0199808,-0.0191966
340,-0.0184524,-0.0203823
341,-0.0214443,-0.015795
342,-0.0194197,-0.0222126
343,-0.027,-0.0212559
344,-0.0186107,-0.0153596
345,-0.0174858,-0.0149736
346,-0.0199385,-0.0214202
347,-0.019776,-0.017536
348,-0.027757,-0.0259816
349,-0.0180219,-0.0189653
350,-0.0177248,-0.020591
